merged_id,company_name,country,region_bucket,revenue_eur_latest,ebitda_eur_latest,revenue_year,employees,industry_code,ownership_status,inactive,business_model_tags,source,duplicate_match_type,data_discrepancy_flag,data_discrepancy_note,stage_status,ai_fde_match_prior,description,hf_region,hf_revenue,hf_ebitda,hf_business_model,hard_filter_status
abddcffdacdb,ISO PUBLIC SERVICES GMBH,DE,DACH,99940804.98,5072519.76,2024.0,164,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
51fe5fcf1259,CADFEM GERMANY GMBH,DE,DACH,81542302.64999999,3477173.49,2024.0,188,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c59dea5d0239,CAPGEMINI DEUTSCHLAND SERVICES GMBH,DE,DACH,73874692.66,14035391.71,2024.0,461,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
cc5322f5f8d0,CARYA GROUP,BE,Benelux,25739271.0,3266107.0,2024.0,83,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
69eed431a9f5,CEGEKA BUSINESS SOLUTIONS BELGIE,BE,Benelux,50492220.0,3281791.0,2024.0,204,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
40392c392531,CERENCE,BE,Benelux,22067586.0,5639939.0,2023.0,78,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a5b95f472dde,CFM GMBH,DE,DACH,14974324.21,2685318.87,2025.0,50,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c190842e9b51,CGI DANMARK A/S,DK,Denmark,65467326.627778694,7204220.42302333,2025.0,330,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d7873787495f,CIMT OBJECTS AG,DE,DACH,15488881.11,2021150.51,2024.0,106,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
474e437634cd,CIPAL,BE,Benelux,64232000.0,8138000.0,2024.0,23,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8a1f0ebd9825,COGNIZANT TECHNOLOGY SOLUTIONS BELGIUM,BE,Benelux,71158055.0,6778673.0,2024.0,285,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
70fb1ca893bf,COMARCH AKTIENGESELLSCHAFT,DE,DACH,72974545.13,4836985.21,2024.0,242,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
bbacf4da3e4f,COMSYSTO REPLY GMBH,DE,DACH,20429330.93,4347816.53,2024.0,98,6209.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ccb598fac6a8,CONFINITY,BE,Benelux,20789518.0,4072150.0,2024.0,17,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b28ae45ab4c6,CONSIST SOFTWARE SOLUTIONS GMBH,DE,DACH,32059135.78,3384743.05,2024.0,214,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d6da9508bfe0,CONTACT SOFTWARE GMBH,DE,DACH,49858035.53,5290591.08,2024.0,394,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c0f7081d06f5,CREALOGIX HOLDING AG,CH,DACH,92100673.7899696,9087094.89109233,2023.0,383,6209.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a299707ab392,CREAM CONSULTING,BE,Benelux,22298456.0,3313485.0,2024.0,99,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b2742bb42e02,CRONOS EUROPA LUXEMBOURG SA,LU,Benelux,91032378.0,1768925.0,2024.0,n.v.,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
583808a201e6,CRONOS EUROPA,BE,Benelux,91475523.0,4646514.0,2024.0,320,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
e304119c1383,BTC IT SERVICES GMBH,DE,DACH,95669258.29,9268232.2,2024.0,538,6209.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b87f1a311737,CVATION A/S,DK,Denmark,21467304.9389715,5743915.09824829,2025.0,109,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8e41d7e5a39c,BRAIN,BE,Benelux,14668986.0,2352088.0,2024.0,33,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
5860da0a69b5,BLUECRUX INTERNATIONAL,BE,Benelux,19214234.0,2661458.0,2024.0,69,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1e384f597c4e,ACA IT - SOLUTIONS,BE,Benelux,38116444.0,1410527.0,2024.0,147,4651.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
76baa41f6233,ADASTRA GMBH,DE,DACH,26398154.93,3085823.19,2023.0,152,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
15ddf8d3bfc9,AE,BE,Benelux,61968811.0,4411854.0,2024.0,322,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4c009018a981,ALFAPEOPLE APS,DK,Denmark,53620822.807730995,5584606.80208689,2024.0,575,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ac71cc11bbc0,ALL FOR ONE PUBLICCLOUDERP GMBH,DE,DACH,25756540.71,1706038.81,2025.0,98,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
60608bcf4ca9,AMARIS CONSULTING BELGIUM,BE,Benelux,20781973.0,1224118.0,2024.0,97,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d6810a341a22,APPSFACTORY GMBH,DE,DACH,39954848.81,3326979.37,2024.0,373,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
36539443696b,ARHS DEVELOPMENTS S.A.,LU,Benelux,18412827.0,1318366.0,2025.0,n.v.,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
163345ec6969,ARKANCE SYSTEMS BENELUX,BE,Benelux,28996048.0,2194564.0,2024.0,51,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8a4f4ce76feb,ARXUS,BE,Benelux,58492773.0,5363667.0,2024.0,76,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f05cb3fadf0b,ASSECO SOLUTIONS AG,DE,DACH,63193337.56,3841547.33,2024.0,327,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
5c35d1c6655e,ASTENA,BE,Benelux,7582662.0,1199684.0,2024.0,34,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2be2d5b74297,AVANADE BELGIUM,BE,Benelux,42048443.0,1977735.0,2025.0,149,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
bc61edfbc7a7,AVANADE DENMARK A/S,DK,Denmark,18616315.331067,1021415.48043651,2025.0,37,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
507d74104e09,AVID TECHNOLOGY GMBH,DE,DACH,17566309.990000002,1092143.65,2023.0,111,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
aad2ca555a98,AVIOVISION,BE,Benelux,35771290.0,4396657.0,2024.0,88,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f2f047ee11bb,BE-TERNA GMBH,AT,DACH,56929384.01,2326910.81,2024.0,284,6209.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3af2c21faa3a,BIRKLE IT AG,DE,DACH,14703929.81,3338235.9299999997,2023.0,64,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4973704fa73e,BLINKS LABS GMBH,DE,DACH,56275277.62,3794235.08,2024.0,142,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ab6de5eb18b2,BLUECRUX,BE,Benelux,34579287.0,8966585.0,2024.0,76,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
41cbcb4934be,ISO SOFTWARE SYSTEME GMBH,DE,DACH,43884445.010000005,2429479.24,2024.0,285,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
723e3ced43a3,DATA SHIFT,BE,Benelux,16806345.0,3734548.0,2024.0,85,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
77bac64b2e14,DATASENSE,BE,Benelux,10767943.0,1493316.0,2024.0,40,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
0c007f92bba0,FORCEA,BE,Benelux,12057665.0,1728721.0,2024.0,45,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
103a8631d847,GANG OF GEEKS,BE,Benelux,5795093.0,2664676.0,2024.0,18,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a219105ce983,GLOBETEAM A/S,DK,Denmark,60796777.07678001,6378326.55654593,2024.0,46,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
59b582295478,GLUECKKANJA AG,DE,DACH,34259993.47,5497245.93,2024.0,161,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
df9a03cadb07,GRUEN SOFTWARE GROUP GMBH,DE,DACH,37279911.46,6800433.53,2024.0,311,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7c04738882aa,HEADMIND PARTNERS BELGIUM,BE,Benelux,12636766.0,1514930.0,2024.0,90,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8f01c63b4c81,HISOLUTIONS AG,DE,DACH,55448860.73,5587729.0,2024.0,362,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
6ba62424f50c,HYAND SOLUTIONS GMBH,DE,DACH,48397409.099999994,6727522.22,2022.0,310,6209.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
dc964582ce7c,I N F O D A S GESELLSCHAFT FUER SYSTEMENTWICKLUNG UND INFORMATIONSVERARBEITUNG MBH,DE,DACH,54962106.54,7073763.8,2024.0,236,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
47f6386b7173,ICON INCAR GMBH,DE,DACH,17657934.9,1898701.37,2024.0,103,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
5d9361b7960d,IFACTO BUSINESS SOLUTIONS,BE,Benelux,11457595.0,1181246.0,2024.0,38,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3ff2f57362e3,IGZ INGENIEURGESELLSCHAFT FUER LOGISTISCHE INFORMATIONSSYSTEME MBH,DE,DACH,55254682.47,10292343.9,2024.0,800,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a822d74dc150,INFO SUPPORT,BE,Benelux,10200415.0,1677726.0,2025.0,68,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
118d6c4f6c19,INFOMOTION GMBH,DE,DACH,80056194.43,2858129.43,2024.0,573,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
6d94015d4f65,INFRONT,BE,Benelux,9428252.0,1662420.0,2024.0,22,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
75244e303ad5,INSPARI A/S,DK,Denmark,29276885.970745,3455592.91065228,2025.0,142,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
911883a99b20,INTECH S.A.,LU,Benelux,14612182.0,1327775.0,2025.0,n.v.,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f8d33da20647,IO BELGIUM,BE,Benelux,87576415.0,12042642.0,2024.0,353,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1cdb44dbe330,IS SOFTWARE GMBH,DE,DACH,16903305.1,1376366.76,2024.0,118,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
dc772bc7be80,FLEXSO,BE,Benelux,55174739.0,2057221.0,2024.0,129,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
77559a787597,DATAGROUP BUSINESS SOLUTIONS GMBH,DE,DACH,69977884.669,6854171.2,2024.0,197,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7c3b32ac0985,FLEXSO FOR PEOPLE,BE,Benelux,17383076.0,1645435.0,2024.0,58,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a59d4f0fb894,FLEXSO BRUSSELS,BE,Benelux,16355198.0,1141945.0,2024.0,39,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
86b0ddad6d87,DAVINSI LABS,BE,Benelux,25492996.0,4405804.0,2024.0,47,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1837b5eb020a,DEVOTEAM G CLOUD BELUX,BE,Benelux,15245120.0,3919843.0,2024.0,57,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
84bb59c8ffbf,DEVOTEAM GMBH,DE,DACH,49620502.760000005,4757304.26,2023.0,296,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f9c959825c67,DEVOTEAM TECHNOLOGY CONSULTING A/S,DK,Denmark,36513130.0627251,1591212.70978819,2024.0,105,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8f321d2331dd,DOUBLESLASH NET-BUSINESS GMBH,DE,DACH,35734708.57,2590779.67,2024.0,213,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4c8d987cbe09,DYNAMATE,BE,Benelux,22392178.0,7983716.0,2024.0,53,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ba967c1ab062,E:FS TECHHUB GMBH,DE,DACH,71877782.19,3599399.89,2024.0,539,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
6abe8de756d9,ELISION,BE,Benelux,8456049.0,1833779.0,2024.0,36,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
481ba2290647,EMPOLIS INFORMATION MANAGEMENT GMBH,DE,DACH,27756530.65,7323896.069999999,2024.0,166,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
503709a0aa17,EMPOWER GMBH,DE,DACH,13505976.64,2603832.4299999997,2024.0,117,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d723b9336e95,ENDAVA GMBH,DE,DACH,74694105.67,5766146.59,2024.0,165,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2d364adce9ba,ENFOCUS,BE,Benelux,16740830.999999998,5880244.0,2024.0,35,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3fed18b7c531,ESCRIBA AG,DE,DACH,16877487.66,3618258.15,2024.0,46,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f6b8416d712f,EUROPEAN IT CONSULTANCY EITCO GMBH,DE,DACH,24567501.04,3535244.6599999997,2024.0,181,6209.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a1003c12080d,EXASOL AG,DE,DACH,43178000.0,4389000.0,2025.0,160,6201.0,Public,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
398d9bcdbd6e,FACTORY SOFTWARE GMBH,DE,DACH,19632004.44,2341745.38,2024.0,42,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2f379c5aed65,FINCON REPLY GMBH,DE,DACH,66995824.7,3019041.38,2024.0,426,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
746399658cb9,FIS INFORMATIONSSYSTEME UND CONSULTING GMBH,DE,DACH,71103989.71,5026060.79,2024.0,564,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
63246fc3f52d,FIT IT,BE,Benelux,37244845.0,2827129.0,2024.0,137,6201.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1b9f7b381fbb,FLEXSO DIGITAL,BE,Benelux,13511821.0,2365582.0,2024.0,64,6202.0,Private,False,,Both,Exact,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
67d4b1dd4aba,SCHINDLER DIGITAL INNOVATION GMBH,DE,DACH,36402386.63,4283527.47,2024.0,159,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
9e8946929784,MICROSOFT DEVELOPMENT CENTER COPENHAGEN APS,DK,Denmark,91909819.7652416,10859334.1556135,2025.0,316,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
edc22b2eb6e6,DALUX APS,DK,Denmark,86836206.3177823,13268275.2052036,2025.0,528,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
7f8d03475e39,JEDOX GMBH,DE,DACH,52590829.35,1373282.73,2024.0,243,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
032dce013c42,ELO DIGITAL OFFICE GMBH,DE,DACH,51635663.7,6155596.89,2024.0,314,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
c9ae278f11a0,CCV GMBH,DE,DACH,51194550.48,3183393.96,2024.0,252,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
32082db08a6f,ZVOOVE SOFTWARE GERMANY GMBH,DE,DACH,51115537.81,6591722.14,2024.0,150,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d9e47aa3c3ba,AVEVA GMBH,DE,DACH,47714279.96,2440422.51,2023.0,6,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3118c414f21b,SIEVERS-SNC COMPUTER & SOFTWARE GMBH & CO. KG.,DE,DACH,46777246.16,1821831.67,2024.0,298,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
fb8baff702cb,IBM CLIENT INNOVATION CENTER GERMANY GMBH,DE,DACH,50193000.0,2044000.0,2024.0,449,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f0d7748bc451,FINASTRA INTERNATIONAL GMBH,DE,DACH,47672062.0,8650187.0,2024.0,39,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d0392a6f07e9,LAB9 PRO,BE,Benelux,49753699.0,1151437.0,2024.0,67,4650.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
19d97377f622,SAS INSTITUTE,BE,Benelux,49335500.0,1754428.0,2024.0,106,4666.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
b610b6a46ad1,AXIANS INFOMA GMBH,DE,DACH,45419136.3,5076308.84,2023.0,289,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
4347bdd0dba8,ZALARIS DEUTSCHLAND GMBH,DE,DACH,47782797.63,3002327.9000000004,2024.0,162,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
f882f243a7d4,SCIENCE + COMPUTING AKTIENGESELLSCHAFT,DE,DACH,42198950.080000006,1942426.01,2025.0,290,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
feeb2b680be8,CIVADIS,BE,Benelux,41975501.0,4791174.0,2025.0,227,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
8d00977fe158,BEST GAMING TECHNOLOGY GMBH,AT,DACH,47428266.86000001,8766262.26,2024.0,141,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
513d5c41ee9e,TUI TECHNOLOGY,BE,Benelux,41787317.0,4104959.0,2025.0,72,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
1abe9eb55b58,QUADIENT GERMANY GMBH & CO. KG,DE,DACH,45058600.129999995,2709721.0799999996,2023.0,185,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
add4f105c407,ELBEK & VEJRUP A/S,DK,Denmark,41552591.2243938,13406863.3677406,2025.0,169,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
ee7b9ff76573,APPLIED INTERNATIONAL INFORMATICS GMBH,DE,DACH,46860033.21,4887291.47,2024.0,148,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
099483265ff3,IBYKUS AKTIENGESELLSCHAFT FUER INFORMATIONSTECHNOLOGIE,DE,DACH,53052693.59,8834194.63,2024.0,291,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
2f7403e143eb,WIPRO BUSINESS SOLUTIONS GMBH,DE,DACH,44264812.489999995,11463314.37,2024.0,162,6202.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
d86d19716500,OMADA A/S,DK,Denmark,47003646.222645,1727930.4241914002,2025.0,265,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
3343c2f8ba38,QUALCOMM TECHNOLOGIES GMBH,DE,DACH,49597000.0,10453000.0,2024.0,204,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
cda963865634,COMPUTER TASK GROUP BELGIUM,BE,Benelux,57056458.0,2843904.0,2024.0,355,4690.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
a14d785bb8d8,GDV DIENSTLEISTUNGS-GMBH,DE,DACH,56959571.12,10223191.51,2024.0,405,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
09c0c9ef72c7,FASHION DIGITAL GMBH & CO. KG,DE,DACH,56752261.41,1568508.4300000002,2024.0,185,6201.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
cf963a73e693,EXCLUSIVE NETWORKS AUSTRIA GMBH,AT,DACH,53298578.419999994,1815932.8,2023.0,20,6209.0,Private,False,,Orbis,,,,hard_filter_margin,,,PASS,PASS,PASS,MARGIN_FLAG,hard_filter_margin
